Video Id, Channel Id, Title, Tags, Description, Privacy, Date Published, Category Id, Category Name, Thumbnail Url, Watch Url, FileName, Date Backed Up, View Count, Comment Count, Like Count, Dislike Count, Length (seconds)
"0jxzmpZjRd4","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 02 Overview of SQL","python for java professionals,python lambda functions,python using jupyter lab,python collections,python using jupyter,python hands on,python workshop,python using jupyter notebook,database operations using python,comprehensive python workshop,python for beginners,python tutorial,python for freshers,python","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/0jxzmpZjRd4/maxresdefault.jpg","https://www.youtube.com/watch?v=0jxzmpZjRd4","02 Overview of SQL.mp4","2020-12-26","176","0","0","0","149"
"9cXBxiJv4lM","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 11 Exercise   Database Operations","python for beginners,python using jupyter lab,python using jupyter,python hands on,database operations using python,comprehensive python workshop,python using jupyter notebook,python,python lambda functions,python for freshers,python collections,python for java professionals,python tutorial,python workshop","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/9cXBxiJv4lM/maxresdefault.jpg","https://www.youtube.com/watch?v=9cXBxiJv4lM","11 Exercise - Database Operations.mp4","2020-12-26","22","0","0","0","137"
"IY8WWgy_7ZU","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 10 Example   Web Application","python hands on,python for beginners,python tutorial,python for freshers,python,database operations using python,comprehensive python workshop,python lambda functions,python using jupyter lab,python collections,python using jupyter,python for java professionals,python workshop,python using jupyter notebook","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/IY8WWgy_7ZU/maxresdefault.jpg","https://www.youtube.com/watch?v=IY8WWgy_7ZU","10 Example - Web Application.mp4","2020-12-26","38","0","0","0","390"
"LdwjXbYTGdc","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 08 TCL   Transaction Control Language","comprehensive python workshop,python using jupyter notebook,python workshop,python using jupyter lab,python hands on,python for beginners,python lambda functions,python for java professionals,python tutorial,python,python for freshers,python using jupyter,python collections,database operations using python","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/LdwjXbYTGdc/maxresdefault.jpg","https://www.youtube.com/watch?v=LdwjXbYTGdc","08 TCL - Transaction Control Language.mp4","2020-12-26","30","0","0","0","66"
"Nz9KWZaBIEM","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 05 DML   Data Manipulation Language","python for java professionals,python using jupyter,python using jupyter lab,python lambda functions,python hands on,python workshop,python using jupyter notebook,comprehensive python workshop,python for beginners,python collections,database operations using python,python,python for freshers,python tutorial","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/Nz9KWZaBIEM/maxresdefault.jpg","https://www.youtube.com/watch?v=Nz9KWZaBIEM","05 DML - Data Manipulation Language.mp4","2020-12-26","78","0","0","0","271"
"ULOCdrPCZAs","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 06 DQL   Data Query Language","python for java professionals,python workshop,python tutorial,python collections,python,python using jupyter lab,python lambda functions,comprehensive python workshop,python using jupyter,python for beginners,python for freshers,python using jupyter notebook,python hands on,database operations using python","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/ULOCdrPCZAs/maxresdefault.jpg","https://www.youtube.com/watch?v=ULOCdrPCZAs","06 DQL - Data Query Language.mp4","2020-12-26","51","0","0","0","224"
"ZTEmnSKg1tY","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 04 DDL   Data Definition Language","python using jupyter notebook,python workshop,python,python tutorial,python collections,python lambda functions,comprehensive python workshop,python using jupyter,python hands on,python using jupyter lab,python for beginners,database operations using python,python for freshers,python for java professionals","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/ZTEmnSKg1tY/maxresdefault.jpg","https://www.youtube.com/watch?v=ZTEmnSKg1tY","04 DDL - Data Definition Language.mp4","2020-12-26","71","0","0","0","263"
"gJ0SbLFdkA4","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 09 Example   Data Engineering","python,python using jupyter lab,python using jupyter,python for freshers,python collections,python for java professionals,python using jupyter notebook,python hands on,database operations using python,python workshop,python lambda functions,comprehensive python workshop,python for beginners,python tutorial","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/gJ0SbLFdkA4/maxresdefault.jpg","https://www.youtube.com/watch?v=gJ0SbLFdkA4","09 Example - Data Engineering.mp4","2020-12-26","38","0","0","0","324"
"kel-d0e3T_k","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 07 CRUD Operations   DML and DQL","comprehensive python workshop,python using jupyter lab,database operations using python,python for java professionals,python using jupyter notebook,python,python for freshers,python collections,python lambda functions,python for beginners,python tutorial,python using jupyter,python hands on,python workshop","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/kel-d0e3T_k/maxresdefault.jpg","https://www.youtube.com/watch?v=kel-d0e3T_k","07 CRUD Operations - DML and DQL.mp4","2020-12-26","41","0","0","0","125"
"nvF9tQZb3gQ","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 01 Introduction   Perform Database Operations","python using jupyter notebook,python,python for java professionals,database operations using python,python using jupyter lab,comprehensive python workshop,python for freshers,python using jupyter,python hands on,python tutorial,python lambda functions,python for beginners,python collections,python workshop","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/nvF9tQZb3gQ/maxresdefault.jpg","https://www.youtube.com/watch?v=nvF9tQZb3gQ","01 Introduction - Perform Database Operations.mp4","2020-12-26","420","0","3","0","98"
"viNVdzVHEq4","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Getting Started - 09 Leveraging Google Colab","python,python lambda functions,python using jupyter lab,comprehensive python workshop,python for java professionals,python tutorial,python workshop,python collections,python using jupyter notebook,database operations using python,python hands on,python using jupyter,python for beginners,python for freshers","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/viNVdzVHEq4/maxresdefault.jpg","https://www.youtube.com/watch?v=viNVdzVHEq4","09 Leveraging Google Colab.mp4","2020-12-26","26","0","1","0","865"
"x7XtiBQ9omI","UCakdSIPsJqiOLqylgoYmwQg","Mastering Python - Performing Database Operations - 03 Create Database and Users Table","python tutorial,comprehensive python workshop,python for java professionals,python using jupyter,python using jupyter lab,python using jupyter notebook,python for beginners,python,python workshop,python collections,python for freshers,python lambda functions,database operations using python,python hands on","Feel free to access the complete material from https://python.itversity.com. You can also download each notebook from top right corner. 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCakdSIPsJqiOLqylgoYmwQg/join","Public","2020-12-22","28","Science & Technology","https://i.ytimg.com/vi/x7XtiBQ9omI/maxresdefault.jpg","https://www.youtube.com/watch?v=x7XtiBQ9omI","03 Create Database and Users Table.mp4","2020-12-26","159","0","1","0","417"
